date,minimum,maximum,range,mean,std
2021-10-06,26.0881443024,27.0229148865,0.934770584106,26.515408701,0.164295756924
2021-10-07,27.7330207825,28.5597114563,0.826690673828,28.199228244,0.192564184265
2021-10-08,27.2929363251,28.568069458,1.27513313293,27.6814183904,0.24473711893
2021-10-09,25.4565887451,27.765253067,2.3086643219,26.0789381995,0.578016511512
2021-10-10,24.8469963074,27.3755149841,2.52851867676,26.2190078906,0.682956612247
2021-10-11,25.9354782104,28.311466217,2.37598800659,27.2153772098,0.640670575823
2021-10-12,27.086812973,28.447599411,1.36078643799,27.817082889,0.331699774676
2021-10-13,26.1296920776,27.6812763214,1.55158424377,26.9403157305,0.422097381393
2021-10-14,24.8736934662,25.5679626465,0.694269180298,25.2084809631,0.169912705317
2021-10-15,23.9741916656,24.9917163849,1.01752471924,24.2600795262,0.191644901019
2021-10-16,19.0845298767,19.9746952057,0.890165328979,19.6340911495,0.20090885723
2021-10-17,19.7753353119,20.9616851807,1.18634986877,20.4087017543,0.318776534213
2021-10-18,24.3224658966,25.229227066,0.906761169434,24.7231310659,0.149009470948
2021-10-19,26.4339733124,27.630979538,1.19700622559,26.8368144391,0.257305524209
2021-10-20,20.8370895386,22.3148765564,1.47778701782,21.6301704378,0.363618619642
2021-10-21,18.551361084,19.3787193298,0.82735824585,19.0433484832,0.194472898338
2021-10-22,20.9243202209,21.9770469666,1.05272674561,21.2818843642,0.245279697338
2021-10-23,21.0098495483,22.0901565552,1.08030700684,21.6464075544,0.242366955545
2021-10-25,20.2095737457,20.8685073853,0.658933639526,20.576454248,0.152595083962
2021-10-26,22.7174186707,23.8363895416,1.11897087097,23.3496534433,0.257384361346
2021-10-27,23.1455001831,24.0501441956,0.904644012451,23.659604827,0.196653712782
2021-10-28,20.2468986511,20.8004226685,0.553524017334,20.5234269384,0.128549441
2021-10-29,18.4003505707,20.0214157104,1.62106513977,19.2397776504,0.436649538098
2021-10-30,17.9168796539,19.3206748962,1.40379524231,18.7942257212,0.329942504934
2021-10-31,18.5680351257,20.0304298401,1.46239471436,19.3101487089,0.388945310613
2021-11-01,16.3203964233,18.2971038818,1.9767074585,17.3334299628,0.532519753533
2021-11-02,14.4516983032,16.1817836761,1.73008537292,15.391838636,0.455584443221
2021-11-03,13.0083408356,14.3501815796,1.34184074402,13.5411483423,0.292395452167
2021-11-04,13.9650878906,15.447517395,1.48242950439,14.5441540747,0.335064611628
2021-11-05,15.3234968185,16.8665351868,1.54303836823,16.241817268,0.366082273332
2021-11-06,15.8730897903,17.3268642426,1.45377445221,16.5934724238,0.391441455093
2021-11-07,18.2073535919,19.0302467346,0.8228931427,18.5777727099,0.204934708323
2021-11-08,20.6207714081,21.5455207825,0.92474937439,20.9524653421,0.168904586502
2021-11-09,21.9474239349,22.7607707977,0.813346862793,22.3473261933,0.218909724553
2021-11-10,20.1321220398,20.9261665344,0.794044494629,20.6007985072,0.185923747126
2021-11-11,18.8483104706,19.654253006,0.8059425354,19.1811238474,0.146449683058
2021-11-12,19.2007350922,20.3165149689,1.11577987671,19.5484585691,0.2360733369
2021-11-13,21.1409320831,21.8991527557,0.758220672607,21.5292639804,0.18007300171
2021-11-14,20.5704879761,21.7489128113,1.17842483521,21.1707469029,0.292802931103
2021-11-15,16.9868526459,18.214389801,1.22753715515,17.3638205315,0.272636320021
2021-11-16,16.5798587799,18.2229957581,1.64313697815,17.421980986,0.444349211517
2021-11-17,17.1835231781,18.3767604828,1.19323730469,17.7650857043,0.329520822512
2021-11-18,15.6713180542,17.7680778503,2.09675979614,16.8233241537,0.570698891866
2021-11-19,17.1380729675,19.6869087219,2.54883575439,18.5234117508,0.686215725235
2021-11-20,18.2326335907,19.9450645447,1.71243095398,19.1749819286,0.470131339993
2021-11-21,18.592042923,19.2235469818,0.631504058838,18.9596046903,0.146103598621
2021-11-22,11.2334604263,13.6982851028,2.46482467651,12.5859264046,0.631701495192
2021-11-23,13.6832284927,16.1048698425,2.42164134979,14.9931764033,0.64814536091
2021-11-24,12.0716323853,13.9082241058,1.83659172058,13.0409589597,0.460710641332
2021-11-25,13.7199497223,15.2481613159,1.52821159363,14.4910546274,0.399688897033
2021-11-26,11.9140872955,13.7473840714,1.83329677582,12.9096361488,0.473825695505
2021-11-27,10.8624629974,12.7097177505,1.84725475311,11.7857001789,0.50488666399
2021-11-28,8.99237251282,10.9166040421,1.92423152924,10.0760294003,0.522855628692
2021-11-29,13.4241361618,14.9387807846,1.5146446228,14.2318360983,0.374680379424
2021-11-30,15.4208106995,15.9949598312,0.574149131775,15.7031801779,0.107421023155
2021-12-01,10.3374671936,12.3406171799,2.00314998627,11.4251926194,0.533511246885
2021-12-02,11.8539657593,13.5802373886,1.72627162933,12.7739914638,0.431822738627
2021-12-03,10.1946458817,11.3283500671,1.13370418549,10.8103444256,0.310305813921
2021-12-04,15.2828073502,16.192735672,0.909928321838,15.8083974354,0.209945644459
2021-12-05,11.9921665192,14.0617418289,2.06957530975,13.1355800771,0.531767531468
2021-12-06,10.7627134323,11.9442644119,1.18155097961,11.4176810606,0.320123810206
2021-12-07,13.011677742,15.4427099228,2.43103218079,14.5236081935,0.62684252966
2021-12-08,9.61098480225,11.7820692062,2.17108440399,10.8098314983,0.558163697648
2021-12-09,11.9833927155,13.7805070877,1.79711437225,12.9740156487,0.45943809006
2021-12-10,14.9537906647,16.351360321,1.39756965637,15.7200568327,0.329191183399
2021-12-11,13.4832925797,15.0029344559,1.51964187622,14.3095514668,0.40942981789
2021-12-12,17.1153354645,18.8564472198,1.74111175537,18.0417947057,0.454240423058
2021-12-13,14.8085308075,19.3989105225,4.59037971497,17.3244623711,1.23338390647
2021-12-15,19.2108745575,19.7606773376,0.549802780151,19.5478168744,0.116879936418
2021-12-16,18.7654075623,19.0008945465,0.235486984253,18.8860928123,0.0516941556213
2021-12-17,16.0587539673,16.9035892487,0.844835281372,16.3999485329,0.165074265111
2021-12-18,15.1108198166,17.4062023163,2.29538249969,16.2885746102,0.617999571209
2021-12-19,14.4458322525,16.7288246155,2.28299236298,15.6804053321,0.61637421234
2021-12-20,12.0596666336,15.452293396,3.39262676239,13.9450356996,0.911366624676
