date,minimum,maximum,range,mean,std
2021-10-22,4.81296730042,9.97035503387,5.15738773346,7.8010816184,1.35432072482
2021-10-23,6.0778799057,9.37508678436,3.29720687866,7.76686686169,0.913199362622
2021-10-25,7.91402673721,8.58900165558,0.674974918365,8.22536231604,0.175664440543
2021-10-26,5.47503137589,9.27343463898,3.79840326309,7.47846264406,1.03635553828
2021-10-27,4.88935232162,10.0679206848,5.17856836319,7.86846648563,1.35414767844
2021-10-28,3.71635222435,8.86710357666,5.15075135231,6.57207166823,1.3590896731
2021-10-29,11.0045633316,12.1717395782,1.16717624664,11.183919005,0.217478458165
2021-10-30,12.1028718948,13.499753952,1.39688205719,12.6991020246,0.39062549136
2021-10-31,12.1036300659,13.7451705933,1.64154052734,12.8054752827,0.463609962064
2021-11-01,8.09473991394,8.75357723236,0.65883731842,8.35034528212,0.180932219273
2021-11-02,6.79519987106,7.54550552368,0.750305652618,7.06243582205,0.196483288596
2021-11-03,3.42323565483,4.89093351364,1.46769785881,4.30866012465,0.386164800617
2021-11-04,1.65143787861,4.78270339966,3.13126552105,3.43238718889,0.830036419005
2021-11-05,1.43940651417,6.07272815704,4.63332164288,4.01387585456,1.2384491899
2021-11-06,0.881024777889,4.27895402908,3.39792925119,2.80053142282,0.895742466753
2021-11-07,0.671730101109,5.07166719437,4.39993709326,3.01210827882,1.21082335244
2021-11-08,3.9507598877,8.57316493988,4.62240505219,6.55559927333,1.22162419508
2021-11-09,5.62860536575,10.2716770172,4.64307165146,8.10314255844,1.28311224893
2021-11-10,4.73810768127,8.87378501892,4.13567733765,7.1023197911,1.0900888385
2021-11-11,3.45009469986,7.67104721069,4.22095251083,5.75257463564,1.12457751026
2021-11-12,3.44027686119,7.8724770546,4.43220019341,5.9059751283,1.16476295247
2021-11-13,3.71464133263,9.16602230072,5.45138096809,6.61002524441,1.50513377713
2021-11-14,3.97435474396,9.16253566742,5.18818092346,6.4992620013,1.53238365586
2021-11-15,2.13257050514,9.95690155029,7.82433104515,6.36908657659,2.16199513073
2021-11-16,3.09652924538,6.77807807922,3.68154883385,5.25812505375,0.971030160966
2021-11-17,4.75622558594,7.77854919434,3.0223236084,6.42527274652,0.802090469616
2021-11-18,4.45914888382,7.07985448837,2.62070560455,5.78875702511,0.729967203868
2021-11-19,4.28795719147,8.07563781738,3.78768062592,6.32014171427,1.02248812057
2021-11-21,6.13898801804,8.28123092651,2.14224290848,7.15174843615,0.623215839091
2021-11-22,1.73721730709,5.27898550034,3.54176819324,3.85681083365,0.914670636209
2021-11-23,0.906764268875,5.37638950348,4.4696252346,3.60291571725,1.15585152443
2021-11-24,0.125682458282,5.86964178085,5.74395932257,3.38735238646,1.52642166222
2021-11-25,1.00592815876,4.08487987518,3.07895171642,2.93103373809,0.798185667192
2021-11-26,0.438525021076,5.17441511154,4.73589009047,3.23266694817,1.22523053355
2021-11-27,2.77479529381,4.28771972656,1.51292443275,3.56956908378,0.410594238392
2021-11-28,-0.978129029274,2.78072500229,3.75885403156,1.24990007658,0.971200754383
2021-11-29,6.1012635231,6.3918633461,0.290599822998,6.19432135712,0.0783060901495
2021-11-30,2.68026471138,4.78546667099,2.10520195961,3.89177094698,0.54839881263
2021-12-01,2.09299254417,6.17799568176,4.08500313759,4.48213519617,1.06884707814
2021-12-02,3.20094037056,4.98669242859,1.78575205803,4.14097639756,0.488515238531
2021-12-03,-0.0119173200801,4.3793053627,4.39122268278,2.60049286716,1.1416846106
2021-12-04,7.09711027145,8.13681983948,1.03970956802,7.38002381758,0.259920301908
2021-12-05,6.5005607605,7.72177171707,1.22121095657,6.90951493437,0.309030848969
2021-12-06,6.40072727203,7.16185760498,0.761130332947,6.72444964756,0.219704016247
2021-12-07,5.7052192688,8.23246955872,2.52725028992,6.71973825585,0.677029398259
2021-12-08,4.40242576599,6.16298866272,1.76056289673,5.1329668977,0.488825157796
2021-12-09,6.70466995239,8.48422336578,1.77955341339,7.45064129829,0.485135597681
2021-12-10,6.41201019287,7.42803049088,1.016020298,6.97543023066,0.244730927616
2021-12-11,5.35781574249,7.28642320633,1.92860746384,6.46316431219,0.494641003436
2021-12-12,3.46732568741,7.27413225174,3.80680656433,5.44256526557,1.05787677713
2021-12-13,4.22367095947,7.08256912231,2.85889816284,5.82582153407,0.753252930462
2021-12-15,1.32951211929,9.45638275146,8.12687063217,5.74543454755,2.22743247354
2021-12-16,0.475352585316,9.74666976929,9.27131718397,5.52370529771,2.51496665179
2021-12-17,0.861465394497,5.96938610077,5.10792070627,3.73213550855,1.35355262976
2021-12-18,0.000947430205997,5.26781415939,5.26686672919,2.85650211152,1.42328669505
2021-12-19,2.89435482025,6.57474279404,3.68038797379,4.72449737679,1.0706793735
2021-12-20,8.16907596588,9.05526828766,0.886192321777,8.36817655563,0.184397828744
2021-12-21,9.1944732666,10.0538988113,0.859425544739,9.64876496142,0.198408697543
2021-12-22,10.0927991867,11.2524757385,1.15967655182,10.3591113741,0.233945292595
2021-12-23,7.98494243622,10.9627189636,2.9777765274,9.04365596338,0.539773187569
2021-12-24,7.17852449417,10.3757371902,3.19721269608,8.61555935253,0.616488494972
2021-12-25,8.7939748764,10.0029687881,1.20899391174,9.11094874902,0.252756777345
2021-12-26,9.30155563354,10.7814292908,1.47987365723,9.77595387806,0.334452151557
2021-12-27,10.4072694778,13.0950460434,2.68777656555,11.4931837602,0.696647411611
2021-12-28,11.0991172791,12.9148139954,1.81569671631,11.6188453718,0.392938443004
2021-12-29,10.2509126663,10.7937269211,0.542814254761,10.5674252337,0.144066013533
2021-12-30,6.24435567856,10.2757692337,4.03141355515,8.4339005557,1.09054607881
2021-12-31,4.32383155823,8.98072433472,4.65689277649,6.90088168708,1.30085520517
2022-01-01,3.5834467411,8.59415721893,5.01071047783,4.98930746859,1.17819149619
2022-01-02,6.07196807861,8.13983440399,2.06786632538,6.6378198537,0.482567850757
2022-01-03,5.06540203094,6.90867519379,1.84327316284,5.57167263898,0.429504497507
2022-01-04,6.01367807388,6.2116560936,0.197978019714,6.08532928337,0.0453158920102
2022-01-05,3.57218813896,5.08835601807,1.5161678791,4.36862292398,0.407147242889
2022-01-06,2.26657772064,4.38762521744,2.1210474968,3.38019853939,0.594583123663
2022-01-07,1.63583135605,5.27859449387,3.64276313782,3.73167806051,0.944631875089
2022-01-08,-1.73885881901,1.48048472404,3.21934354305,0.0901367386359,0.840430777844
2022-01-09,6.79927968979,7.77168416977,0.97240447998,7.11853705103,0.226948055616
2022-01-10,7.47670984268,8.59313201904,1.11642217636,8.24615643024,0.228864874522
2022-01-11,4.45934438705,7.97660923004,3.51726484299,6.36971999949,0.937024345633
2022-01-12,3.87553071976,7.07829380035,3.2027630806,5.53298849084,0.892052920947
