date,minimum,maximum,range,mean,std
2021-09-29,8.8422164917,9.21764659882,0.375430107117,9.07588283539,0.1019286586
2021-09-30,10.4691200256,10.8332147598,0.364094734192,10.6447264862,0.10697335058
2021-10-01,11.9802160263,12.1050796509,0.124863624573,12.0430829239,0.0360623001791
2021-10-02,16.0084781647,16.5568523407,0.548374176025,16.2858011627,0.141601001991
2021-10-03,9.97260665894,10.1928739548,0.220267295837,10.1065913391,0.0562155643587
2021-10-04,10.1260166168,10.4795694351,0.353552818298,10.3472502518,0.103186045651
2021-10-05,12.9736375809,13.2184391022,0.244801521301,13.1296392059,0.0638267355097
2021-10-06,11.6306400299,12.3184242249,0.687784194946,12.0535443878,0.168647789563
2021-10-07,11.8486948013,12.5356578827,0.68696308136,12.1944142532,0.206344727049
2021-10-08,11.4659557343,11.7837486267,0.317792892456,11.6484534836,0.074360552507
2021-10-09,12.3569746017,12.580619812,0.223645210266,12.4630569077,0.0694712003442
2021-10-10,11.6954803467,12.5022039413,0.806723594666,12.1008363342,0.22792201114
2021-10-11,13.266834259,14.3653421402,1.09850788116,13.7865280914,0.329781807638
2021-10-12,10.3780622482,11.4256134033,1.04755115509,10.8920873642,0.308453130884
2021-10-13,9.04708480835,10.1946706772,1.14758586884,9.59327545166,0.340960619994
2021-10-14,8.40348339081,9.48935890198,1.08587551117,8.96917869568,0.310401257139
2021-10-15,7.39130496979,7.93056297302,0.539258003235,7.67011932373,0.148417628649
2021-10-16,11.5683345795,11.8658313751,0.297496795654,11.7556033325,0.0768444900268
2021-10-17,15.1092243195,15.2326126099,0.123388290405,15.1793693161,0.0330801715405
2021-10-18,14.4598464966,14.7201852798,0.260338783264,14.5841773605,0.0748585283925
2021-10-19,12.0560874939,12.5215911865,0.465503692627,12.2858455658,0.131295356131
2021-10-20,14.2030105591,14.5470256805,0.34401512146,14.4147792053,0.0898194004009
2021-10-21,9.27815532684,9.89795875549,0.61980342865,9.64840660095,0.163239100945
2021-10-22,6.86433458328,7.49522733688,0.630892753601,7.27005384445,0.163027078668
2021-10-23,7.0955452919,7.70665121078,0.611105918884,7.37682331085,0.179331884277
2021-10-25,9.1296081543,9.63036346436,0.500755310059,9.41015045166,0.134617116485
2021-10-26,6.70386600494,7.35266256332,0.64879655838,7.00330909729,0.190353436457
2021-10-27,8.34628391266,9.41631603241,1.07003211975,9.03136333466,0.2661300863
2021-10-28,6.21871805191,7.04462814331,0.8259100914,6.65425405502,0.229827734294
2021-10-29,11.8503808975,12.5381164551,0.687735557556,12.1971942139,0.199501677326
2021-10-30,14.0631027222,14.3109817505,0.24787902832,14.2169537735,0.0705028999671
2021-10-31,14.0981016159,14.3083810806,0.210279464722,14.2071065521,0.0691688629411
2021-11-01,8.81214427948,9.13283157349,0.320687294006,9.00170570374,0.0870767002221
2021-11-02,7.99984884262,8.33475112915,0.33490228653,8.18287794113,0.0851144144739
2021-11-03,3.68119931221,4.55309581757,0.871896505356,4.15861300468,0.233008888875
2021-11-04,2.22701573372,2.72888970375,0.501873970032,2.50972435951,0.139810719993
2021-11-05,1.99712622166,2.38002061844,0.382894396782,2.22342847347,0.116715506241
2021-11-06,2.18077301979,2.60561275482,0.424839735031,2.41287760735,0.129519312661
2021-11-07,1.72968006134,2.15129375458,0.421613693237,1.94735980034,0.10287230019
2021-11-08,6.03698730469,6.66964817047,0.632660865784,6.39523958206,0.178106756141
2021-11-09,6.79351091385,7.28096437454,0.487453460693,7.04699827194,0.152176632452
2021-11-10,7.10960531235,7.82372236252,0.714117050171,7.51831993103,0.18873415925
2021-11-11,4.24264478683,4.9016122818,0.658967494965,4.6151294899,0.183318121558
2021-11-12,5.476167202,5.83361816406,0.357450962067,5.68745750427,0.0896196630577
2021-11-13,4.1372923851,4.51412677765,0.376834392548,4.36033863068,0.106059123395
2021-11-14,4.22809314728,4.76732826233,0.539235115051,4.52943820953,0.15482132938
2021-11-15,2.40633273125,2.76495289803,0.358620166779,2.58325463295,0.104753883959
2021-11-16,5.140209198,5.89182090759,0.751611709595,5.52459775925,0.232802206113
2021-11-17,6.4847369194,6.95173978806,0.467002868652,6.76397325516,0.111111259734
2021-11-18,5.80550956726,6.56467580795,0.759166240692,6.17780435562,0.221260547884
2021-11-19,6.338367939,7.07076787949,0.732399940491,6.69724773407,0.223073620456
2021-11-21,6.65346622467,7.01589393616,0.362427711487,6.84015544891,0.103944584208
2021-11-22,2.80014753342,3.6164021492,0.816254615784,3.23105721474,0.227106819788
2021-11-23,2.05894494057,2.83671593666,0.777770996094,2.45987863541,0.231187238707
2021-11-24,1.09590506554,1.43131089211,0.335405826569,1.28471873283,0.119798094854
2021-11-25,1.97588968277,2.79498648643,0.819096803665,2.37032759666,0.220553417615
2021-11-26,2.2697789669,2.72217106819,0.452392101288,2.5240849781,0.148831423742
2021-11-27,2.3140745163,2.93779611588,0.623721599579,2.65828802109,0.156344821758
2021-11-28,0.62164580822,0.857528030872,0.235882222652,0.754654574394,0.0678651435206
2021-11-29,6.15961265564,6.6594619751,0.499849319458,6.40847862244,0.139383491863
2021-11-30,2.61421465874,3.52038693428,0.906172275543,3.07986515045,0.236000126263
2021-12-01,2.17716407776,3.03024697304,0.853082895279,2.63748276711,0.220413969053
2021-12-02,2.41755342484,3.14478826523,0.727234840393,2.83769245148,0.18976856897
2021-12-03,1.20519137383,1.64752161503,0.442330241203,1.41592607498,0.12631959237
2021-12-04,6.4182138443,7.10667324066,0.688459396362,6.82619688034,0.181172619953
2021-12-05,5.57517051697,6.72082710266,1.14565658569,6.18321386337,0.297566042533
2021-12-06,7.76415967941,7.99337148666,0.229211807251,7.9122435379,0.0569462955384
2021-12-07,8.54901504517,8.94041252136,0.391397476196,8.74628471375,0.0962803953967
2021-12-08,6.69893836975,7.14112186432,0.442183494568,6.91656215668,0.104816655939
2021-12-09,8.92465877533,9.3868265152,0.462167739868,9.15066242218,0.109215820275
2021-12-10,7.67926263809,8.15326976776,0.474007129669,7.93114421844,0.113360023627
2021-12-11,6.70163631439,7.11747026443,0.415833950043,6.93438331604,0.0989858376089
2021-12-12,4.39712572098,4.89115905762,0.494033336639,4.62665819168,0.147545915585
2021-12-13,6.26666641235,7.16115808487,0.894491672516,6.73488698959,0.252138657125
2021-12-15,3.5032787323,4.66168832779,1.15840959549,4.07442277908,0.34065178762
2021-12-16,3.21934986115,4.41228294373,1.19293308258,3.82091875076,0.343812507076
2021-12-17,3.67246007919,4.68379688263,1.01133680344,4.30991743088,0.251949402298
2021-12-18,2.17334938049,3.15115833282,0.977808952332,2.68148899078,0.278608674578
2021-12-19,3.61809921265,4.35238361359,0.73428440094,3.95822333336,0.22573121191
2021-12-20,9.79941749573,10.5523614883,0.752943992615,10.178944397,0.177856885498
2021-12-21,10.4302911758,11.0051364899,0.574845314026,10.7268886185,0.135570621482
2021-12-22,11.7085523605,12.2856874466,0.57713508606,12.0087300491,0.143188628447
2021-12-23,11.1131868362,11.9943561554,0.881169319153,11.6131880569,0.246173883143
2021-12-24,10.5242147446,11.417593956,0.893379211426,11.0442381287,0.248595950609
2021-12-25,10.4150562286,10.8683357239,0.453279495239,10.6554512405,0.11853658105
2021-12-26,11.3389015198,11.8180532455,0.479151725769,11.5996983337,0.119918357717

