date,minimum,maximum,range,mean,std
2021-09-30,9.3278837204,10.2431840897,0.915300369263,9.70449487259,0.239310378145
2021-10-01,11.6082315445,11.9034500122,0.295218467712,11.726584674,0.0768685870082
2021-10-02,16.1294574738,16.8915500641,0.762092590332,16.5976071205,0.141815639129
2021-10-03,8.93137741089,9.84584712982,0.914469718933,9.3342647988,0.24372965115
2021-10-04,8.69365692139,9.98850727081,1.29485034943,9.1813278416,0.35150313841
2021-10-05,11.6392307281,12.7889442444,1.14971351624,12.1464090957,0.305740395852
2021-10-06,8.87034797668,11.138718605,2.26837062836,9.80918081275,0.551886197045
2021-10-07,9.52566623688,11.4417581558,1.91609191895,10.4841416895,0.481012094984
2021-10-08,9.66495609283,11.2940635681,1.62910747528,10.6348300524,0.423940139912
2021-10-09,10.8143167496,12.2077178955,1.39340114594,11.6025611843,0.351511978758
2021-10-10,10.273982048,11.5602121353,1.28623008728,10.8879908906,0.296953288686
2021-10-11,10.0044689178,12.6436405182,2.63917160034,11.1483353959,0.660699200339
2021-10-12,7.9593296051,9.89989185333,1.94056224823,8.97640357388,0.463130506655
2021-10-13,5.72820091248,8.50473308563,2.77653217316,7.27870839045,0.6719635122
2021-10-14,5.25561237335,7.87709617615,2.6214838028,6.66391638316,0.63414928252
2021-10-15,5.24324226379,7.11808252335,1.87484025955,6.22528482899,0.461228415706
2021-10-16,10.0467805862,11.3965959549,1.34981536865,10.7243727114,0.344659809258
2021-10-17,14.6373100281,15.074678421,0.437368392944,14.8290421516,0.0772694977708
2021-10-18,13.4353151321,14.3308124542,0.895497322083,13.9248420114,0.220183474816
2021-10-19,10.1514339447,11.8154706955,1.66403675079,11.0754534708,0.414956865899
2021-10-20,13.0964393616,14.0229854584,0.926546096802,13.4022750071,0.2216023614
2021-10-21,6.9159913063,8.98452854156,2.06853723526,7.97407428968,0.536693203204
2021-10-22,4.37675380707,6.51127958298,2.13452577591,5.50983662366,0.53956161622
2021-10-23,5.84422254562,6.9036450386,1.05942249298,6.38424140895,0.239635843842
2021-10-25,7.89525699615,8.89223575592,0.996978759766,8.21581302712,0.228673225267
2021-10-26,5.18980741501,6.49122238159,1.30141496658,5.87406744805,0.300222780421
2021-10-27,4.4645690918,7.68805074692,3.22348165512,5.89177023004,0.740009790888
2021-10-28,3.29611992836,5.78689432144,2.49077439308,4.58112432314,0.621175611753
2021-10-29,11.0148954391,12.2249879837,1.21009254456,11.4255710715,0.306164233346
2021-10-30,13.2928724289,14.0062761307,0.713403701782,13.5697624868,0.153426106223
2021-10-31,13.5411071777,14.1460342407,0.604927062988,13.8151963247,0.107742858393
2021-11-01,8.62822723389,8.95010662079,0.321879386902,8.76391742654,0.0729944847221
2021-11-02,7.37449645996,7.89372873306,0.519232273102,7.58644292344,0.120143927468
2021-11-03,3.28658032417,4.30754613876,1.02096581459,3.71067664612,0.253901229732
2021-11-04,1.37604808807,2.53472018242,1.15867209435,1.97507537391,0.282367621563
2021-11-05,1.04695725441,2.35925459862,1.31229734421,1.79149915911,0.311021514956
2021-11-06,0.589823365211,2.05720305443,1.46737968922,1.36314334282,0.370004090595
2021-11-07,0.316723793745,1.53839886189,1.22167506814,1.01216283291,0.297067572423
2021-11-08,3.55902886391,5.64868879318,2.08965992928,4.64512513,0.515047540895
2021-11-09,5.24531316757,6.54568147659,1.30036830902,6.01217708413,0.316617318169
2021-11-10,4.41232252121,6.73257923126,2.32025671005,5.48435360329,0.569840418141
2021-11-11,3.1037273407,4.6092247963,1.5054974556,3.88444759748,0.378981382992
2021-11-12,3.0576403141,5.23990774155,2.18226742744,4.16622550629,0.542630874581
2021-11-13,3.26601314545,4.48043060303,1.21441745758,3.96770413499,0.275487215191
2021-11-14,3.56671309471,4.32048273087,0.753769636154,3.97195055713,0.181979523243
2021-11-15,1.48028492928,3.06784367561,1.58755874634,2.31982577174,0.317842500196
2021-11-16,2.79113340378,4.857609272,2.06647586823,3.74855936499,0.509543470254
2021-11-17,4.52988958359,6.1807551384,1.65086555481,5.26838745918,0.404240574437
2021-11-18,4.27841281891,5.54833936691,1.269926548,4.74547049117,0.323210283483
2021-11-19,3.98537707329,5.93582773209,1.9504506588,4.85477922823,0.467227520622
2021-11-21,5.98681116104,6.68339633942,0.696585178375,6.30763878888,0.166533948231
2021-11-22,1.41869843006,3.35805630684,1.93935787678,2.36494542257,0.480593126717
2021-11-23,0.492450624704,2.83505916595,2.34260854125,1.61812934089,0.550403949208
2021-11-24,-0.377628237009,1.41980457306,1.79743281007,0.608998432711,0.418862480829
2021-11-25,0.710677146912,2.61088824272,1.90021109581,1.61381117966,0.470341946671
2021-11-26,0.00741583947092,2.2125415802,2.20512574073,1.2365855496,0.577768653398
2021-11-27,2.56545376778,3.13615775108,0.570703983307,2.82285915118,0.12080724788
2021-11-28,-1.33170950413,0.585597336292,1.91730684042,-0.286659112385,0.494910172642
2021-11-29,6.01658391953,6.45670509338,0.440121173859,6.19915696584,0.095674279607
2021-11-30,2.50191950798,3.56194138527,1.06002187729,2.93872179615,0.259484210401
2021-12-01,1.73108208179,3.33480930328,1.60372722149,2.48582594743,0.377471470577
2021-12-02,2.90279531479,3.43934774399,0.536552429199,3.18987577038,0.11730127342
2021-12-03,-0.418933868408,1.55017435551,1.96910822392,0.599870003606,0.474057944899
2021-12-04,7.10772037506,8.27025985718,1.16253948212,7.66142565366,0.289128607114
2021-12-05,6.57570552826,7.87974309921,1.30403757095,7.2940837564,0.300407306148
2021-12-06,7.05852842331,7.63054943085,0.572021007538,7.23324180411,0.0981690510599
