date,minimum,maximum,range,mean,std
2021-10-22,0.00055470893858,0.0246744696051,0.0241197606665,0.0121072576745,0.00590251810548
2021-10-23,0.0,0.0,0.0,0.0,0.0
2021-10-25,0.000803255592473,0.0387011319399,0.0378978763474,0.0197731788733,0.0101934071133
2021-10-26,0.0,0.000557984167244,0.000557984167244,3.9502636445e-05,0.000112285191911
2021-10-27,7.1813876275e-05,0.0106152417138,0.0105434278375,0.00360688707183,0.00264694044772
2021-10-28,15.6939935684,17.6788082123,1.98481464386,16.7528326011,0.573603022202
2021-10-29,22.4619636536,28.7694377899,6.30747413635,26.1884388865,1.38138594937
2021-10-30,4.75714111328,7.34438705444,2.58724594116,6.04627359061,0.698706262752
2021-10-31,34.4231491089,36.9886245728,2.56547546387,35.3694984059,0.675619545415
2021-11-01,0.501316547394,0.647669613361,0.146353065968,0.542964086856,0.03509584457
2021-11-02,8.5089931488,9.63310813904,1.12411499023,8.8359611888,0.248112784183
2021-11-03,0.903636395931,1.26737082005,0.363734424114,1.0321356117,0.0864276403472
2021-11-04,0.100021727383,0.118154458702,0.0181327313185,0.103881618491,0.00404599258053
2021-11-05,0.000109130793135,0.0188444200903,0.0187352892972,0.00619418032138,0.00464355474257
2021-11-06,0.0,0.0,0.0,0.0,0.0
2021-11-07,0.0,0.000233798855334,0.000233798855334,9.470711154e-06,4.0297384817e-05
2021-11-08,0.0,0.0,0.0,0.0,0.0
2021-11-09,0.0,0.0,0.0,0.0,0.0
2021-11-10,0.0637107864022,0.0998057574034,0.0360949710011,0.0877656077529,0.0100513736294
2021-11-11,8.7664295279e-05,0.0119116520509,0.0118239877556,0.00417980493844,0.00295865640831
2021-11-12,0.122743465006,0.199395999312,0.076652534306,0.171586873631,0.0214472777838
2021-11-13,0.0594650991261,0.0996173843741,0.040152285248,0.0835415417857,0.011223581899
2021-11-14,0.0620953738689,0.0997117981315,0.0376164242625,0.086382764817,0.010443536161
2021-11-15,8.5942621809e-05,0.00653869844973,0.00645275582792,0.00224843843323,0.00166489186451
2021-11-16,0.0,0.0,0.0,0.0,0.0
2021-11-17,0.0,0.0,0.0,0.0,0.0
2021-11-18,0.0,0.0,0.0,0.0,0.0
2021-11-19,0.0,0.0,0.0,0.0,0.0
2021-11-21,0.0,0.0,0.0,0.0,0.0
2021-11-22,0.000841387140099,0.175308942795,0.174467555655,0.0536089189556,0.0431477874074
2021-11-23,6.8680863478e-05,0.00920523703098,0.0091365561675,0.00257136159699,0.00229913396977
2021-11-24,0.000482589326566,0.0748070925474,0.0743245032209,0.0234805547541,0.0183612567029
2021-11-25,0.0134007018059,0.656904160976,0.64350345917,0.31481009117,0.175320541264
2021-11-26,0.00557546131313,0.349445581436,0.343870120123,0.152661720762,0.0899153006613
2021-11-27,0.407887816429,1.23885607719,0.830968260765,0.708850269332,0.209527644326
2021-11-28,2.99204206467,3.49764800072,0.50560593605,3.36265878618,0.122905792922
2021-11-29,0.605410337448,1.03040754795,0.424997210503,0.768187343338,0.105606764379
2021-11-30,0.194250896573,0.299173295498,0.104922398925,0.26171709266,0.0287805542544
2021-12-01,2.20866203308,2.96762657166,0.758964538574,2.47741729242,0.185615286162
2021-12-02,1.80945384502,2.57655358315,0.767099738121,2.09854413109,0.186737499692
2021-12-03,3.1334335804,4.09630918503,0.96287560463,3.7817258099,0.267763430378
2021-12-04,10.2266588211,12.5763111115,2.34965229034,11.1215116713,0.650169544811
2021-12-05,0.00166217505466,0.263302117586,0.261639942531,0.0876008048208,0.0650397020771
2021-12-06,5.42514562607,6.16303920746,0.73789358139,5.81229999919,0.190675072386
2021-12-07,21.1223011017,25.3253612518,4.20306015015,22.4530653071,1.06088633658
2021-12-08,6.39996051788,7.24734306335,0.847382545471,6.61662231846,0.195720328567
2021-12-09,4.00273370743,4.62224817276,0.619514465332,4.13950225453,0.129731263058
2021-12-10,3.30816078186,4.65263319016,1.34447240829,3.70785659625,0.328057191499
2021-12-11,0.30277043581,0.449207663536,0.146437227726,0.366899428544,0.0368977096702
2021-12-12,0.134267404675,0.199643999338,0.0653765946627,0.178297952185,0.0177795047501
2021-12-13,5.2463023167e-05,0.00462255720049,0.00457009417732,0.00192844090823,0.00119802212614
2021-12-15,0.0,0.0,0.0,0.0,0.0
2021-12-16,0.0,0.0,0.0,0.0,0.0
2021-12-17,0.0640717446804,0.0997614562511,0.0356897115707,0.087641219298,0.00983779270455
2021-12-18,5.2463023167e-05,0.00462255720049,0.00457009417732,0.00192844090823,0.00119802212614
2021-12-19,0.0,0.0,0.0,0.0,0.0
2021-12-20,21.1766395569,28.1418781281,6.96523857117,25.656814481,1.91340045163
2021-12-21,8.50932121277,10.3808736801,1.87155246735,9.68696739055,0.496079102661
2021-12-22,2.30114388466,2.60829162598,0.307147741318,2.39610259621,0.0841798231249
2021-12-23,12.5092344284,14.4279670715,1.91873264313,13.1199701097,0.520348431255
2021-12-24,15.8182840347,18.0595741272,2.24129009247,16.5704125416,0.518630807527
2021-12-25,3.90763950348,4.42079544067,0.513155937195,4.10415944052,0.128501333569
2021-12-26,32.9812583923,36.3801193237,3.3988609314,35.1630543367,0.898884334666
2021-12-27,1.90442883968,3.92183661461,2.01740777493,2.44204726926,0.503148444932
2021-12-28,4.34625101089,5.4896774292,1.1434264183,5.07675404608,0.308846401853
2021-12-29,3.38720107079,4.09590768814,0.708706617355,3.85866054193,0.192751544302
2021-12-30,0.127446085215,0.199220448732,0.0717743635178,0.172193899015,0.0191854626544
2021-12-31,0.13739952445,0.199545457959,0.0621459335089,0.179110599705,0.0163833219099
